label	message
ham	há alguma maneira de eu conseguir isso de você, até meados de março, quando espero pagar de volta.
ham	envie um nome para 89693. 08715500022. responda 'parar' para cancelar
ham	o que você está fazendo? onde você está? eu tomo meu cappuccino e penso em você, meu amor... envio um beijo para você do outro lado do mar
ham	por favor, ligue para a embaixada ou envie um e-mail para eles.
ham	mais tarde, eu acho.
ham	o que você está fazendo?
ham	também estou fazendo em cbe.
ham	haha, sim, 2 onças é uma quantidade enorme
ham	eles vão buscar e deixar de carro. então não há problema..
ham	se você me perguntasse antes de ele me perguntar, então eu sairia com todos vocês.
ham	alex conhece um cara que vende mids, mas ele está no sul de tampa e não acho que conseguiria marcar antes das 8
ham	olha a porra da hora.
ham	ppm150 sae t&cs box334 sk38xh.
ham	para ser removido, envie 'get txt stop' para 83222
ham	ei, eu não vi sua mensagem ontem à noite porque meu celular estava carregando... *sorri* ... vou encontrar um amigo em breve
ham	tenha um mês gratificante
ham	aqui em casa o céu já está bem escuro... se chover, já tenho desculpa para não correr, certo... hee...
ham	o jay e eu estamos tentando descobrir quanto podemos gastar com segurança em maconha
ham	onde você está, minha bateria está fraca
ham	ei, posso te ligar?
ham	morra... agora tenho a franja de novo...
ham	meus pais esqueceram e meus filhos também. eu fui trabalhar. nem meus colegas me desejaram feliz aniversário.
ham	o gary surtaria comigo se soubesse
ham	não, não consigo. estou com muita dor.
ham	basta enviar vip para 83110 e ver quem você pode conhecer.
ham	devo levar uma garrafa de vinho para nos divertir? brincadeira!
ham	sim, vamos voltar no domingo. terminamos o jantar, vamos voltar para o hotel agora.
ham	ei, você já votou nos próximos temas?
ham	o problema do dinheiro me sobrecarregou, mas graças a você, posso respirar mais aliviado agora.
ham	por favor, transmita meus votos de aniversário para a nimya. por favor. hoje é o aniversário dela.
ham	sim, meu registro é. tchau!
ham	triste, não é? xx
ham	oi, é em durban, você ainda está neste número?
ham	bom dia.:
ham	envie isso para seus amigos e receba algo sobre sua voz... como é minha expressão ao falar?
ham	talvez eu pudesse pegar um livro amanhã e devolvê-lo imediatamente..? ou algo assim.
ham	sinto sua falta, preciso de você, quero você, te amo
ham	oi.... meu noivado foi marcado para o dia <#> do próximo mês.
ham	vou ser gentil, amor!
ham	k :) tudo de bom :) parabéns...
ham	ele deu cartas de amor, mas as amigas dela jogaram fora. novamente o garoto decidiu se aproximar da garota, dessa vez um caminhão estava vindo em alta velocidade em direção a ela.
ham	vc já foi para casa?
ham	bem, não há muitas coisas acontecendo em lindsay no ano novo *suspira* alguns bares em ptbo e o blue heron tem algo acontecendo
ham	a mãe não vai mais ao robinson.
ham	hmmm.. acho que com certeza dá tempo de passear... sim, podemos ir de graça... preciso te ligar para discutirmos...
spam	AVISO IMPORTANTE para clientes da VIVO: Hoje é seu dia de sorte! Acesse http://www.ganhadordavez.com.br e descubra a surpresa incrível que te espera!
ham	nenhum marketing futuro, responda 'parar' para 84122. atendimento ao cliente 08450542832
ham	sem maiô permitido :)
ham	ta-daaaaa!
ham	caixa postal 6, ls15hb 150p
ham	estou congelando e com vontade de comer gelo.
ham	quer se encontrar em yck amanhã?
ham	desculpe, ligo mais tarde
ham	ei, confere lá.
ham	vi 'guys and dolls' ontem à noite com patrick swayze, foi ótimo
ham	jogue agora! envie 'hmv' para 86688. mais informações: www.100porcento-real.com
ham	rsrs eu ia no mês passado.
ham	você já cancelou sua linha da airtel?
ham	nós conseguimos!
ham	sabe, esta é a segunda vez que ela tem uma fraqueza como essa.
ham	então junte algum dinheiro e eu mando uma mensagem para o jason
ham	estamos dentro. o prazo de entrega é até o final do mês. entrega em 24 de setembro. conversamos mais tarde.
ham	ah, nossa, que chato.
ham	camisa preta e jeans azul... acho que te vi...
ham	tio g, só dando uma passada para saber como você está.
ham	sim, sou o bebê jontin
ham	não sei, estou exagerando se estou assustado?
ham	o que eu disse antes, eu digo.
ham	sim, claro, saio em um minuto
ham	amanhã quero ir ao tribunal.
ham	estou feliz como um porco na lama, ou seja lá qual for o ditado!
ham	a mãe do nosso prashanthettan faleceu na noite passada. reze por ela e pela família.
ham	sou safada e tenho uma queda por caras nojentos. que tal um momento ousado com uma vadia sexy.
ham	para cancelar a assinatura, envie 'get euro stop' para 83222.
ham	qualquer chance que você pudesse ter tido comigo evaporou assim que você violou minha privacidade roubando meu número de telefone dos papéis do seu empregador.
ham	não consigo descrever a sorte que você tem por eu estar realmente acordado ao meio-dia
ham	você é demais
ham	é por isso que tive uma viagem de 8 horas de ônibus na semana passada.
ham	ok, então eu vou para sua casa daqui a meia hora
ham	tudo bem, liguei para a mãe, divirta-se
ham	estou na faculdade agora.
ham	ei gente... R$700 ou R$900 por 5 noites... excelente localização com cesta de café da manhã!!!
ham	oi, querido, nós vimos, querido. nós dois estamos felizes.
ham	eu vejo a letra b no meu carro
ham	ok, faz sentido, a propósito, o carlos está sendo difícil, então vocês vão fumar enquanto eu vou pegar a segunda leva e abastecer
ham	estou tenso
ham	ela disse: 'você se importa se eu for ao quarto por um minuto?'
ham	te vejo para a recuperação, mesma hora, mesmo lugar
ham	desculpe te incomodar de novo.
ham	bela verdade contra a gravidade.. leia com atenção: nosso coração fica leve quando alguém está nele.. mas fica muito pesado quando alguém o deixa.. boa noite
ham	mensagem bombástica: quando você atende o telefone, você diz 'alô'. você sabe qual é o significado real de 'alô'??
ham	minha vida significa muito para mim, não porque eu amo minha vida, mas porque eu amo as pessoas na minha vida, o mundo os chama de amigos, eu os chamo de meu mundo :-).. ge :-)..
ham	você pegou a história daquela pessoa
ham	fale com g e x sobre isso
ham	bom dia, minha querida........... tenha um ótimo e bem-sucedido dia.
ham	ei, amanhã nos encontramos em bugis às 9:30?
ham	minha viagem foi ok, mas bem cansativa. a faculdade começa hoje, mas para mim está tudo bem, porque não estou fazendo nenhuma matéria, apenas me concentrando no meu projeto de final de ano.
ham	em que lugar posso conseguir quartos baratos :-)
ham	verdade. é passável. e se você tirar uma nota alta e se candidatar a um phd, você ganha 5 anos de salário. então isso facilita a vida.
ham	vou dizer não. desculpe. eu iria, mas como sempre, estou começando a entrar em pânico com o tempo. desculpe de novo! você vai ver na terça-feira?
ham	e sempre que você e eu nos virmos, ainda podemos ficar juntos também.
ham	quer sair para jantar hoje à noite?
ham	muita gente doente por aí. vá com calma. espero que você melhore logo.
ham	para sua informação, estou na usf agora, passe no quarto quando quiser
ham	como você está? espero que tenha se adaptado bem ao novo ano letivo.
ham	por favor, me ajude a dizer à ashley que não consigo encontrar o número dela
ham	da é um bom, bom jogador. por que ele não foi vendido?
ham	ligue para 09066350750 do seu telefone fixo. suas férias 4* de cortesia em ibiza ou 10.000 em dinheiro aguardam coleta. sae t&cs po box 434 sk3 8wp 150 ppm 18+
ham	para a euro2004, você será mantido atualizado com as últimas notícias e resultados diariamente.
ham	sim, muito bom...
ham	não tentei, g e eu decidimos não sair
ham	bom dia, estou com febre e disenteria.. não poderei ir ao escritório hoje.
ham	vou ficar em casa com um chinês hoje à noite, apareça se quiser.
ham	obrigado por alegrar meu dia
ham	oi queridos amigos... este é o meu número novo e atual.. :) por rajitha raj (ranju)
ham	responda neo69 ou ligue para 09050280520, para se inscrever 25p/mês. dps, bcm box 8027 ldn, wc1n3xx
spam	alguém que você conhece pediu ao nosso serviço de encontros para entrar em contato com você!
ham	acabei de levantar. tenho que sair do quarto muito em breve. ….
ham	se apresse em casa, seu bundão. desligue na cara do seu último interlocutor, se precisar.
ham	tenho dez dólares, o jay está sendo evasivo
ham	aqui é só normal :)
spam	msg grátis, ei você, acabei de comprar um desses celulares com vídeo/foto, responda 'selvagem' para este texto e eu te enviarei minhas fotos, se apresse, estou tão entediado no trabalho xxx (18+, 150p/recebido, envie 'parar' para parar)
ham	meu cartão de matrícula está com você...
ham	penso em você, meu doce, e envio meu amor através do mar para te fazer sorrir e feliz
ham	você é meu bebê, venha me ver na sala comum
spam	celulares com câmera de vídeo grátis com aluguel de linha pela metade do preço por 12 meses e 500 minutos para qualquer rede e 100 textos.
ham	ainda não estou dormindo, mas vou tomar um banho e ir para a cama. tenha uma boa noite, amor.
ham	boa tarde, meu amor!
ham	e responderei.
ham	com minha família reservando um pacote de viagem.
ham	aquele dia vc me mandou a url e não funcionou...
ham	eu te adoro, garanhão. espero que você se lembre de agradecer à sua cunhada por aquelas almôndegas *sorri* ... eu te amo, amor
ham	amor!!!! eu te amo!!!!
ham	envie 'loja' para 88039. skilgme. tscs08714740323 1ganho/semana! maiores de 16 anos. R$1.50/semana de assinatura
ham	saudações, eu, !
ham	então, o que você vai fazer para o jantar hoje à noite? estou convidado?
ham	sabe, eu me pergunto como você vai fazer as pazes comigo.
ham	a hui xin está na biblioteca.
ham	só conheço o menu do meio-dia
ham	ok, estou indo para a faculdade.
ham	sim, eu sei que você vai dar.. está tudo bem, obrigado kano.. de qualquer forma, aproveite com sua família com o primeiro salário.. :-);-)
ham	você consegue ouvir? eu gritei através do mar para todo o mundo ouvir.
ham	aqui é yijue.
ham	ahh, você deve estar quase morto! bem, o jez está vindo aqui para fazer um trabalho e isso vai demorar uma eternidade!
ham	mas ninguém me reconhece quando estou sozinho
ham	para mais detalhes, acesse o facebook e veja. o número dele é +<#>.
ham	alguém que você conhece está secretamente a fim de você! quer descobrir quem é?
ham	ele continua sendo um irmão entre os irmãos
ham	uma atualização de firmware ajudaria
ham	te chamaram de idiota?
ham	taxa nacional
ham	não sei. não mandei mensagem para ele recentemente.
ham	se você for, me ligue, me ligue. como vai, senhora? se cuide, oh.
ham	nos leve para fazer compras e o mark distrairá o isaías.=d
ham	o que te faz mais feliz?
spam	você tem um admirador secreto que está querendo entrar em contato com você - descubra quem ele é*revele quem te acha tão especial - ligue para 09065171142 - para parar sms - 08718727870 150ppm
ham	como está a dor? espero que esteja bem..
ham	sim... eu nunca estive lá antes... você quer ir para a ioga?
ham	ótimo!
ham	então... alguma outra sugestão?
ham	k :) eng arrasando nas cinzas :)
ham	conseguiu aquela entrevista hoje? você está feliz? está sendo um bom menino?
ham	não, a sério. você não tem um tostão, meu amigo.
ham	quando você quer ver então
ham	você não deseja mais vir a mim por conta própria?
ham	ahhh... acabei de acordar! tive um pesadelo com vc, então não gosto de vc agora :) eu não sabia nada sobre a noite de comédia, mas acho que topo.
ham	k..k.:) parabéns..
ham	para coletar é fácil. basta ligar para 09061743386
ham	vou marcar a consulta agora mesmo.
ham	para os maravilhosos okors, tenham um ótimo mês. nós os estimamos e desejamos a vocês o melhor a cada dia.
ham	senti sua falta! não tenho feito muita coisa, um pouco entediado com as férias, quero voltar para a faculdade!
ham	agora estou limpando a casa
ham	só uma vez, depois obedecerei a tudo que você disser.
ham	veja quantas ligações perdidas você recebe. se você receber 6 ligações perdidas, você se casa com seu amor.
ham	não acordei desde então.
ham	não espere necessariamente que esteja pronto antes de você voltar, porque estou saindo agora
ham	desculpa, não te vi, amor.
ham	eles têm um tópico na seção de lista de desejos dos fóruns onde as pessoas postam pedidos de nitro.
ham	aqui tem muitos cabeleireiros da china.
ham	especialmente quando a única aula que você tem é a que você perdeu na quarta-feira passada e provavelmente foi reprovado em uma prova na sexta-feira
ham	acabei de chegar em casa. estava no trabalho.
ham	isso depende. como você gostaria de ser
ham	mesmo eu não consigo fechar os olhos, você está em mim, nossa vava brincando de beijar :-d
spam	Warner Village: Veja Colin Farrell em S.W.A.T. neste fim de semana e ganhe 1 pipoca média grátis! Apenas mostre esta msg + ingresso no quiosque. Válido de 4 a 7/12. Responda SONY para mais ofertas de filmes.
ham	estou no carro do meu pai.
ham	mas às vezes ele entende uma palavra completamente diferente. vai saber
ham	o boye mudou o número de telefone dele
ham	minha garganta dói para falar. não posso ficar atendendo as ligações de todo mundo.
ham	adivinha em que pub estou?
ham	heehee, aquilo foi muito engraçado
ham	finalmente, rsrs. senti falta da nossa ida ao cinema na semana passada :-(
ham	envie esta mensagem para todos os seus amigos. .. se 5 respostas forem iguais, então alguém realmente te ama.
ham	:-( isso não é muito romântico!
ham	o sib nunca pede informações sensíveis como senhas, pin de atm/sms por e-mail. nunca compartilhe sua senha com ninguém.
ham	como estou desempregado no momento, sempre durmo até tarde. quando você está desempregado, todo dia é sábado.
ham	mas talvez você esteja pronto e deva fazer isso agora.
ham	você tem que estar na gíria. eu te aviso o que diabos é quando ele terminar de fazer!
ham	eu também te amo, mas tente administrar melhor seu dinheiro, amor.
ham	estou em casa, amor, você ainda está acordado?
spam	ganhe urgente!
ham	o site que eu te mostrei outro dia, é em uma escola diferente?
spam	rct' obrigado adrian pelo seu texto.
ham	que legal. gostei das suas fotos. você é muito sexy!
ham	ligue para 09066364349 agora de um telefone fixo para não perder! box434sk38wp150ppm18+
ham	o que quero dizer é: eles te expulsam quando acaba ou está declarado que você pode assistir a quantos filmes quiser?
ham	desculpe, ligo mais tarde em reunião, qualquer coisa relacionada a negócios, por favor, ligue para arul. <#>
ham	me ligue quando sair da aula. vou te buscar.
ham	estava fazendo meu teste mais cedo. eu te aprecio. te ligo amanhã.
ham	beleza, podemos pegar um pouco, você abre antes de hoje à noite?
ham	sim. eu tenho uma lista com apenas você e a joanna se eu estiver me sentindo muito antissocial
spam	Sorteios de Natal! Estamos tentando entrar em contato com você. O sorteio de hoje mostra que você ganhou um prêmio de R$ 8.000 garantido. Ligue para 09058094565 de um telefone fixo. Válido por apenas 12 horas.
ham	mande uma mensagem para ela.
ham	me envie seu e-mail em breve
ham	parabéns. isso é ótimo. eu queria te dizer para não me contar sua pontuação, porque isso poderia me fazer relaxar.
ham	como vai seu dia? alguma sorte apareceu?
ham	não, problema, eu venho, cara.
ham	nada, pa. normal.
ham	ou reembolse a conta
ham	é o wylie, você está em tampa ou sarasota?
ham	certo, mano, te vejo mais tarde
ham	k k pa, já almoçou, ahã.
ham	você está dizendo que eu deveria pedir os chinelos de novo porque tive que pagar pela devolução.
ham	quando estiver livre, me ligue, senhor.
ham	tudo bem?
ham	me machuque... me provoque... me faça chorar... mas no final da minha vida, quando eu morrer, por favor, coloque uma rosa no meu túmulo e diga 'idiota, sinto sua falta'.. tenha um bom dia, bjs
ham	lá, negrito 2 <#>. é seu
ham	agora vou almoçar.
ham	obrigado...
ham	bom dia, hoje estou atrasado <#>
ham	tenha uma viagem segura. não entre em pânico, entregue tudo.
ham	quanto custou o case do seu hd?
ham	os indianos foram legais. embora tenha me irritado um pouco, hehe.
ham	ele diz oi e para você trazer sua bunda de volta para o sul de tampa (preferencialmente em uma festa de barril)
ham	você me diz o que aconteceu, não se comporte assim comigo.
ham	para que, aquele que é feito para você venha e preencha esses espaços segurando sua mão com amor..!
ham	vou mandar uma mensagem para o carlos e te aviso, espere um pouco
ham	só te desejando um ótimo dia
ham	se você estiver livre mais tarde, me diga, então eu ligo e te xingo e te conto.
ham	ok. . agora estou no ônibus.
ham	*suspiro*... ainda esperando.
ham	ok, não tenho certeza a que horas termino amanhã, mas quero passar a noite com você, porque isso seria muito, muito adorável!
ham	sei como é esse sentimento, passei por isso com o pete!
ham	provavelmente, quer pegar mais?
ham	entendi! parece delicioso... papai quer te comer a noite toda!
ham	responda sim-440 ou não-440 para vê-la: www.sms.ac/u/nat27081980. para parar, envie 'parar amigo' para 62468
ham	*suspiro profundo* ... sinto sua falta :-( ... estou realmente surpreso que você ainda não foi ao cybercafé para falar comigo... você não sente minha falta?
ham	ok, vou beber. pa, então o que está fazendo?
ham	tenho muitos dependentes
ham	amor! como vai o dia?
ham	você poderia ter me visto... eu não reconheci seu rosto. :)
ham	não funcionou de novo, oh. ok, boa noite então.
ham	que horas você vem mais tarde?
ham	um pequeno problema de prestígio agora.
ham	o que você gostaria de presente de aniversário?
ham	estou com ele agora comprando ingressos...
ham	pergunta incrível com uma resposta fofa: alguém perguntou a um garoto como está sua vida? . . ele sorriu e respondeu: . . ela está bem! boa noite
ham	na sala de prova, um garoto pediu pra uma garota dizer a primeira palavra da resposta, que ele conseguiria se virar sozinho depois. depois de hesitar muito e olhar ao redor, ela disse em silêncio: 'a'!
ham	tudo bem, espere, estou a caminho.
ham	desejando a você e sua família um feliz natal e um próspero ano novo antecipado..
ham	tem fujitsu, ibm, hp, toshiba... tem muitos modelos, como dizer...
spam	seus créditos foram recarregados para http://www.bubbletext.com. seu pin de renovação é tgxxrz
ham	sim, acho que o cinema é melhor porque não precisa descer para a praça, né.
ham	mas ela não está livre
ham	oi, aqui é yijue, posso te encontrar às 11 amanhã?
ham	só amanhã. quarta-feira das <#> às 14h.
ham	beleza, você ainda quer o dinheiro
ham	ótimo.
ham	ratos.
ham	ok, combinado, te passo os detalhes mais tarde...
ham	saudações, vatian
ham	parabéns para você também. eu adoraria, mas tive que ir para casa!
ham	vou te mimar na cama também :)
ham	ainda está de pé para a cidade hoje à noite?
ham	então não use 'ficar' de qualquer jeito
ham	ei, quer se encontrar no sábado? você trabalha no sábado?
ham	ah, oh... desperdício... então vou ter que me esforçar no sábado e domingo...
ham	600 minutos para qualquer hora, qualquer rede, 400 chamadas de vídeo e downloads inclusos, 5 por semana, entrega gratuita amanhã. ligue para 08002888812 ou responda agora
ham	o que você quer dizer com 'quase terminei'?
ham	obrigado.
ham	confirmamos que vamos comer na esplanada?
ham	às vezes o tempo nos faz esquecer de sorrir, e às vezes o sorriso de alguém nos faz esquecer o tempo. boa tarde
ham	ffffffffff.
ham	você está livre agora?
ham	comer na antiga estrada do aeroporto... mas agora já são 18:30... tem muita gente...
ham	além disso, carolina do norte e texas no momento, você simplesmente iria ao site do gre e pagaria para que os resultados do teste fossem enviados.
ham	sim, sim. acho que vou fazer aquelas trufas de oreo.
ham	ok, deixa pra lá, não precisa perguntar a ela. eu vou, vindo ela ou não
ham	eu tenho que filmar as pessoas digitando mensagens.
ham	meu computador acabou de queimar a única parte essencial da qual não temos peças de reposição porque meus malditos colegas de quarto adoram deixar a coisa funcionando a todo vapor <#>
ham	além disso, você vai trazer o galileo ou o dobby
ham	você liga pra ele agora, ok, eu disse pra ligar pra ele
ham	vi que você entrou online por um segundo e depois desapareceu, o que aconteceu?
ham	olá, brinquedinho! geeee... estou com saudades de você hoje.
ham	no estacionamento
ham	obrigado, te vejo na segunda
ham	então, e a sua irmã?
ham	claro, mas certifique-se de que ele saiba que ainda não vamos fumar
ham	você está trazendo um verdadeiro sopro de sol.
ham	haha, incrível, talvez eu precise aceitar
ham	só dormindo.. e navegando na internet
ham	netcollex ltd 08700621170 150p por mensagem. responda 'parar' para encerrar
spam	mensagem grátis, ative suas 500 mensagens de texto grátis respondendo a esta mensagem com a palavra 'grátis'. para os termos e condições, visite www.07781482378.com
ham	a que horas você vem?
ham	obrigado por isso, espero que você tenha tido um bom dia hoje
ham	, ,  e  buscando-os de vários pontos | indo para yeovil |
spam	caro matthew, por favor, ligue para 09063440451 de um telefone fixo, suas férias de luxo 4* de cortesia em tenerife ou R$ 4.000 em dinheiro aguardam coleta.
ham	descubra também na escola dela se mais alguém estava vomitando. há um cachorro ou gato em casa?
ham	tratado? :)
ham	a empregada é a assassina, porque o homem foi assassinado em <#>
ham	pense como nosso dinheiro é bloqueado por políticos ricos. temos todos os direitos contra políticos corruptos.
ham	oi, você gostou das fotos das férias? saí horrível nelas, então tirei mais! como está a coisa do acampamento américa?
ham	acho que pedir uma academia é a desculpa para pessoas preguiçosas.
ham	estou na bruce & fowler agora, mas estou no carro da minha mãe, então não posso estacionar (longa história)
ham	prometo que não vou abusar da sua ajuda e cumprirei minha promessa.
ham	dá um toque desse número, por favor
ham	diga aos seus amigos o que você planeja fazer no dia dos namorados em <url>
ham	candidate-se ao seu futuro http://carreiras. bloomberg.com
ham	o que você faz, meu cachorro?
ham	desculpe, te ligo mais tarde. estou em reunião, senhor.
ham	oi amor, estou sentada no maldito ônibus agora e não chegarei em casa até por volta das 19:30. quer fazer algo mais tarde?
ham	quanto tempo leva para conseguir?
ham	só pensei em te dar um toque, já que você estava com seus amigos... *sorri*... lembrando que você é amado e enviando um beijo safado e adorador
ham	não, mas estou indo para casa agora, depois vou abastecer... parece que vai chover em breve...
ham	oi stu, o que você está fazendo? estou com tantos problemas em casa no momento, todo mundo me odeia, até você!
ham	devo estar te perseguindo?
ham	ok, estou a caminho da estação de trem
ham	ou melhor ainda, você pode pegá-la e perguntar se ela pode vender <#> para mim.
ham	então qual a sua opinião sobre ele e sobre o caráter dele?
spam	os números da vivo de hoje terminados em 1225 foram selecionados para receber um prêmio de R$ 200. se o seu número corresponder, ligue para 08712300220 informando o código de reivindicação 3100. aplicam-se taxas padrão
ham	você não tem certeza de que não estou tentando fazer o xavier fumar porque não quero fumar depois de me dizerem que fumo demais?
ham	queria estar com você agora!
ham	você está certo, no entanto.
ham	ligue para o número que está disponível no agendamento.
ham	madrugador! alguma compra já?
ham	sim, mas não estou estudando, estou navegando na net. estou no modo preguiça hoje.
ham	pergunta - que cor combina mais comigo? me responda
ham	rsrs... eu sabia disso... eu o vi na loja de 1 real
ham	desculpe, o sinal ficou verde, eu quis dizer que outro amigo queria <#>
ham	devo começar por aqui.
ham	bem, obrigado pelo esclarecimento
ham	se ele começasse a procurar, conseguiria um emprego em poucos dias. ele tem grande potencial e talento.
ham	onde estão as chaves da garagem? elas não estão na estante
ham	desejo a vocês um ótimo semestre.
ham	saúde, lou!
ham	ahhh. trabalho. eu me lembro vagamente disso! como é a sensação?
ham	450p por semana, 16+
ham	hoje é o dia da dedicação de músicas.. que música você dedicaria para mim?
ham	me informe quando chegar lá, se é que vai chegar.
spam	centro de upgrade, cliente orange, você pode agora reivindicar seu upgrade gratuito para um celular com câmera por sua lealdade.
ham	espere por mim na escola, eu termino por volta das 17h..
ham	sim, esse seria praticamente o melhor cenário possível
ham	foi mal, cara, acidentalmente deixei meu celular no silencioso na noite passada e não verifiquei até levantar
ham	é muito complicado, acho que é atroz.. qual a sua opinião????
ham	se eu morrer, quero que você fique com todas as minhas coisas.
ham	a caminho da escola.
ham	tudo bem.
ham	tenho c... estou com preguiça de digitar... esqueci que você está na aula... vi uma bolsinha, mas não parece muito bonita...
ham	não se preocupe, um dia um grande príncipe encantado virá... até lá, aproveite a festa de solteiro :-)
spam	tentamos ligar para você sobre sua resposta ao nosso sms para um celular com vídeo, 750 minutos, texto ilimitado e filmadora grátis. responda ou ligue agora para 08000930705. entrega na quinta-feira
spam	URGENTE! Esta é a 2ª tentativa de contato! Você ganhou R$ 5.000, ligue para 09071512433 antes de 05/07. T&Cs aplicáveis. Custo da chamada 150p/min, máx. R$ 7,50.
ham	quer planejar uma viagem algum dia então
ham	você pode, por favor, por favor, me enviar um e-mail com tudo o que sabe sobre parentes que vêm para dar à luz aqui? tudo o que sabe sobre custos, riscos, benefícios e qualquer outra coisa. obrigado.
ham	você conhece este número <#>?
spam	você ganhou um prêmio garantido de 32000 ou talvez até R$ 4.000 em dinheiro. para reivindicar seu prêmio, ligue gratuitamente para 0800 ..... (maiores de 18 anos).
ham	o pai da joy é o john.
ham	podemos ir para o pilates normal depois da nossa introdução...
ham	qual o nome do funcionário que está dando aula para nós?
ham	www.toques.co.uk, o original e melhor. toques 3gbp, aplicam-se taxas da operadora de rede
ham	estamos em algum lugar na fredericksburg
ham	estou indo dormir. estou cansado da viagem.
ham	eu te conheci como um estranho e te escolhi como meu amigo.
ham	sim, eu toparia
ham	sim, acho que eles disseram que isso faria meu rosto parecer mais longo.
ham	devo te enviar fotos safadas? :)
ham	ref: 9307622
ham	gostaria de saber quando posso ir.
ham	te vejo então, estamos todos no clima de natal aqui!
ham	não sei o que fazer para sair dessa, só por isso estou fazendo perguntas assim, não me entenda mal.
spam	compre até cair, é você, ou 10k, 5k, R$ 500 em dinheiro ou um voucher de viagem de R$ 100, ligue agora, 09064011000. ntt po box cr01327bt custo de linha fixa 150ppm, celular varia
ham	claro que pode, não sou tão mandona assim... 1 da tarde então... por que você não perguntou onde vamos, ah... eu disse que você perguntaria na sexta, mas ele disse que você perguntaria hoje...
spam	cliente t-mobile, você pode agora reivindicar seu upgrade gratuito para um celular com câmera e um cartão sim pré-pago por sua lealdade.
ham	que horas é seu voo amanhã?
ham	mojibiola
ham	ligue para ele e diga que você não vem hoje, ok, e diga a eles para não me enganarem assim, ok
ham	oi.
ham	posso perguntar por aí, mas não há muita coisa em termos de mids por aqui
ham	provavelmente mais cedo do que isso, se a estação for onde eu acho que é
ham	por favor, cara, vá ao médico.
ham	. se eu chegar cedo, eu venho, senão, amanhã
ham	nós não vamos sair ainda. ok, então vamos para outro lugar comer.
ham	hmm.. pedaços e pedaços rsrs... *suspira*...
ham	1 das sugababes, uma animação de zebra maluca ou um papel de parede de capuz estiloso - tudo de graça!
ham	o cara reclamou um pouco, mas eu agi como se estivesse interessado em comprar outra coisa na próxima semana e ele nos deu de graça
spam	oi amor, é a jordan, como você está?
ham	sabe, o que as pessoas vestem.
ham	eu corro.
ham	comecei a universidade hoje.
ham	pressione 0 para o fliperama (tarifa wap padrão). veja o2.co.uk/games para os termos e configurações.
ham	quando devo ir aí?
ham	você tem sido maravilhoso e uma bênção em todos os momentos.
spam	as fotos mais quentes direto no seu celular!! veja-me molhada e desejando, só para você xx envie FOTOS para 89555 agora! custo 150p por texto, operador g696ga 18+ xxx
ham	é um jogo do dia dos namorados. . .
ham	é por isso que perguntei.
ham	estou trabalhando no suporte técnico :) processo de voz.
ham	preciso resolver umas coisas da biblioteca em algum momento amanhã - recebi uma carta hoje - acesso até o final de março, então é melhor eu me apressar!
ham	eu tenho uns <#> dólares, mas posso conseguir mais depois.
ham	bem, talvez eu não vá então...
ham	divirta-se amanhã...
ham	ok, vamos ter mais uma rodada de bebidas primeiro, então vamos para casa
ham	como foi sua prova?
ham	boas palavras.... mas as palavras podem te deixar desanimado muitas vezes.
ham	melhor. compensei a sexta-feira e me empanturrei como um porco ontem. agora me sinto mal.
spam	último celular nokia ou ipod mp3 player + R$1.600 de prêmio garantido!
ham	tem muitos modelos.. sony ericsson também.. <#>
ham	se eu receber mais uma ligação, não vou cuidar das crianças na segunda-feira
ham	tudo bem, de jeito nenhum consigo te encontrar mais cedo?
ham	ai, um pouco de vergonha, sabe... com medo de ele não lembrar quem eu sou, aí morro... hee... mas ele ficou mais bonito, né...
spam	cliente orange, você pode agora reivindicar seu upgrade gratuito para um celular com câmera por sua lealdade.
ham	estou bem na colina e na rua <#>.
ham	preciso de um oitavo, mas estou fora do campus no momento, poderia pegar em uma ou duas horas?
ham	não, não se preocupe, estarei aí.
ham	você está fazendo álgebra linear hoje?
ham	ambrith..madurai..te conheci no casamento do arun..lembra?
spam	Você tem 1 novo correio de voz. Por favor, ligue para 041-XXXX-XXXX
ham	caramba, você pode vir hoje à noite ou quer esperar até amanhã
ham	cebola-rs. <#> gasolina-rs. <#> cerveja-rs. <#> ela <#>
ham	você vem hoje para a aula?
ham	haha... pode ser... mas vou jantar com meu primo...
ham	já volto, vou me matar
ham	quem é esse si então, hein
ham	não, cara, mas o je ainda está forte
ham	ei, estou na casa dos meus pais pegando dinheiro.
ham	eu também não sei que cor ela escolheu para mim.
ham	encaminhe tanto que toda a índia leia. g.m.
ham	*cobre seu rosto de beijos*
ham	vendo tv...
ham	apenas venha para casa. não quero que você fique infeliz
ham	curto, mas fofo: seja uma boa pessoa, mas não tente provar..... bom dia...
ham	estou bem!
spam	nosso serviço de encontros foi solicitado a entrar em contato com você por alguém tímido!
ham	obrigado. você geralmente sai com os manos?
ham	não precisa de mais nada, meu amor.
ham	fiquei acordado até tarde e dormi demais. espero que você goste da sua aula de direção, meu bem.
ham	estou tão apaixonado por você.
ham	o que você fez nas férias?
ham	ok, estou a caminho agora, você está em castor?
ham	isso causa algum problema para você?
ham	querida, bom dia, como você está se sentindo, querida
ham	pressione *9 para copiar o toque de chamada de seus amigos
ham	então mantenha um caderno do que ela comeu e fez no dia anterior ou se algo mudou no dia anterior para que possamos ter certeza de que não é nada
ham	estou indo, cara.
